Dataset,Packet,Experiment,Category,Parameter,Value,Repeat,EventCount,LineCount,ClusterCount,Coverage,Precision,F1,IoU,Fragmentation,MergeError,ExtraEventRatio,RuntimeSeconds
urban_events,17,w/o global expansion,Ablation,UseGlobalExpansion,0,1,18762,104,412,0.502055406613047,0.294784342533319,0.371462576038085,0.228095818107998,3.6,0.0587397650409398,0.705215657466681,1.5060853
urban_events,17,unit estimation weights,Ablation,UseWeights,0,1,18762,104,78,0.819660411081323,0.315449167698445,0.455570456464511,0.294976522801827,2,0.718273004797209,0.684550832301555,2.7417679
urban_events,17,unit support tests,Ablation,UseMultiplicitySupport,0,1,18762,104,177,0.967828418230563,0.3046070765596,0.46337497860688,0.301553711644484,1.75,0.655771006463527,0.6953929234404,2.4701323
urban_events,18,Full LLGD,Full,-,NaN,1,10931,87,102,0.335453100158982,0.264212371650388,0.295601008685906,0.173434160775933,1,0.518483412322275,0.735787628349612,0.932393
urban_events,18,w/o weighted support,Ablation,UseWeights,0,1,10931,87,241,0.918282988871224,0.297394707033261,0.449284380833852,0.289727126805779,1.47619047619048,0.481648199445983,0.702605292966739,0.9881551
urban_events,18,w/o local verification,Ablation,UseVerification,0,1,10931,87,134,0.433386327503975,0.29173801369863,0.348727133171293,0.211186860861481,1.28571428571429,0.455612619222304,0.70826198630137,0.6046451
urban_events,18,w/o global expansion,Ablation,UseGlobalExpansion,0,1,10931,87,185,0.27631160572337,0.255212922173275,0.265343511450382,0.152966027107904,2.22222222222222,0.278481012658228,0.744787077826725,0.7576385
urban_events,18,unit estimation weights,Ablation,UseWeights,0,1,10931,87,91,0.474721780604134,0.258662508662509,0.334865986318268,0.201104525862069,1,0.738111185532485,0.741337491337491,0.8522742
urban_events,18,unit support tests,Ablation,UseMultiplicitySupport,0,1,10931,87,379,0.907472178060413,0.300674252001686,0.451689483263433,0.291730553000102,1.58823529411765,0.324456902592852,0.699325747998314,0.9635621
urban_events,19,Full LLGD,Full,-,NaN,1,11455,102,84,0.396952380952381,0.191896869244936,0.258721291123526,0.148581206331099,1.5,0.40595009596929,0.808103130755064,1.0258832
urban_events,19,w/o weighted support,Ablation,UseWeights,0,1,11455,102,346,0.875809523809524,0.232269145281875,0.367164417471852,0.224863067292645,1.66666666666667,0.316659417137886,0.767730854718125,1.1585451
urban_events,19,w/o local verification,Ablation,UseVerification,0,1,11455,102,124,0.429714285714286,0.209860465116279,0.282,0.164144353899884,1.2,0.296985815602837,0.790139534883721,0.8142552
urban_events,19,w/o global expansion,Ablation,UseGlobalExpansion,0,1,11455,102,172,0.193904761904762,0.174434544208362,0.183655060436587,0.101112435439015,3.57142857142857,0.0510805500982319,0.825565455791638,1.0877781
urban_events,19,unit estimation weights,Ablation,UseWeights,0,1,11455,102,91,0.382857142857143,0.218241042345277,0.278008298755187,0.16144578313253,1.33333333333333,0.343283582089552,0.781758957654723,1.065223
urban_events,19,unit support tests,Ablation,UseMultiplicitySupport,0,1,11455,102,310,0.876952380952381,0.231892817568248,0.366794136392607,0.224585365853659,1.77272727272727,0.330582102519548,0.768107182431752,1.1255098
urban_events,20,Full LLGD,Full,-,NaN,1,9308,109,51,0.173792557403009,0.232644409114997,0.198957625198278,0.110468042274786,1.5,0.12756264236902,0.767355590885003,0.6616138
urban_events,20,w/o weighted support,Ablation,UseWeights,0,1,9308,109,265,0.878068091844814,0.280510939673707,0.425189303172625,0.269993913572733,1.6,0.409377817853922,0.719489060326293,0.7898482
urban_events,20,w/o local verification,Ablation,UseVerification,0,1,9308,109,67,0.215360253365004,0.215189873417722,0.215275029679462,0.120620842572062,1.33333333333333,0.119485294117647,0.784810126582278,0.5220018
urban_events,20,w/o global expansion,Ablation,UseGlobalExpansion,0,1,9308,109,91,0.137371338083927,0.257992565055762,0.179281839318006,0.0984676503972758,3.8,0.0403458213256485,0.742007434944238,0.6789718
urban_events,20,unit estimation weights,Ablation,UseWeights,0,1,9308,109,48,0.193982581155978,0.191931061496279,0.192951368379602,0.106777075615603,2,0.426530612244898,0.808068938503721,0.6457707
urban_events,20,unit support tests,Ablation,UseMultiplicitySupport,0,1,9308,109,291,0.872129849564529,0.283416956130194,0.427808525099524,0.272109683794466,1.56666666666667,0.357694053563323,0.716583043869806,0.8034769
urban_events,21,Full LLGD,Full,-,NaN,1,12013,103,74,0.297542914843487,0.18941504178273,0.231474207907829,0.130885401243707,1,0.127828054298643,0.81058495821727,0.8942929
urban_events,21,w/o weighted support,Ablation,UseWeights,0,1,12013,103,291,0.90575563783238,0.251848385587272,0.394112478031634,0.245417236662107,1.53125,0.341137123745819,0.748151614412728,0.9977536
urban_events,21,w/o local verification,Ablation,UseVerification,0,1,12013,103,107,0.499495119488388,0.251014884979702,0.334121355397951,0.200567644276254,1,0.237870619946092,0.748985115020298,0.7515719
urban_events,21,w/o global expansion,Ablation,UseGlobalExpansion,0,1,12013,103,185,0.215752271962302,0.180920124188541,0.196806877494627,0.109143538225779,2.25,0.0592823712948518,0.819079875811459,0.8750425
urban_events,21,unit estimation weights,Ablation,UseWeights,0,1,12013,103,78,0.272635476270616,0.161838161838162,0.203109327983952,0.11303377058331,1.14285714285714,0.166666666666667,0.838161838161838,1.0161659
urban_events,21,unit support tests,Ablation,UseMultiplicitySupport,0,1,12013,103,354,0.89464826657691,0.248992974238876,0.389564707606625,0.241900254823444,1.46428571428571,0.290443942814146,0.751007025761124,1.0887007
urban_events,22,Full LLGD,Full,-,NaN,1,11856,106,38,0.283546499024496,0.374356038923869,0.322684100160355,0.192381232534196,1,0.370795107033639,0.625643961076131,0.9490762
urban_events,22,w/o weighted support,Ablation,UseWeights,0,1,11856,106,194,0.942336874051593,0.410287871637565,0.57167280378748,0.400239388638247,1.81818181818182,0.575109270761445,0.589712128362435,1.4405891
urban_events,22,w/o local verification,Ablation,UseVerification,0,1,11856,106,61,0.412746585735964,0.423581757508343,0.418093983311375,0.264297612437535,1,0.337710084033613,0.576418242491657,0.8693776
urban_events,22,w/o global expansion,Ablation,UseGlobalExpansion,0,1,11856,106,108,0.0639497073487969,0.169054441260745,0.0927964768795219,0.0486557809665182,1.66666666666667,0.0338983050847458,0.830945558739255,0.8903983
urban_events,22,unit estimation weights,Ablation,UseWeights,0,1,11856,106,39,0.460654671580316,0.390553207131042,0.422717326437239,0.268003531340648,1,0.687529411764706,0.609446792868958,0.9347503
urban_events,22,unit support tests,Ablation,UseMultiplicitySupport,0,1,11856,106,213,0.947973119445047,0.413757214495222,0.576076933210381,0.404570265519475,1.69565217391304,0.555911273725131,0.586242785504778,1.074447
urban_events,23,Full LLGD,Full,-,NaN,1,6191,90,30,0.089622641509434,0.171945701357466,0.117829457364341,0.0626029654036244,1,0.184210526315789,0.828054298642534,0.4246446
urban_events,23,w/o weighted support,Ablation,UseWeights,0,1,6191,90,180,0.895047169811321,0.46018593371059,0.60784837159637,0.436625119846596,1.85714285714286,0.272288098375055,0.53981406628941,0.6967974
urban_events,23,w/o local verification,Ablation,UseVerification,0,1,6191,90,39,0.232311320754717,0.295647823911956,0.260180497468633,0.149544534412955,1,0.231810490693739,0.704352176088044,0.3861465
urban_events,23,w/o global expansion,Ablation,UseGlobalExpansion,0,1,6191,90,48,0.0220125786163522,0.0870917573872473,0.0351427674929401,0.0178856595336953,1,0.0357142857142857,0.912908242612753,0.4549044
urban_events,23,unit estimation weights,Ablation,UseWeights,0,1,6191,90,31,0.128930817610063,0.239416058394161,0.167603474706183,0.0914668153931958,1,0.292682926829268,0.760583941605839,0.426503
urban_events,23,unit support tests,Ablation,UseMultiplicitySupport,0,1,6191,90,202,0.888364779874214,0.459162941893539,0.605411197428342,0.434114483288513,1.7,0.223008849557522,0.540837058106461,0.5975468
urban_events,24,Full LLGD,Full,-,NaN,1,19204,92,34,0.780952380952381,0.320270091354429,0.45425097413267,0.293871104901901,1,0.801570897064903,0.679729908645571,3.071323
urban_events,24,w/o weighted support,Ablation,UseWeights,0,1,19204,92,211,0.963680387409201,0.332516430878913,0.494430411197151,0.328400902139832,1.73076923076923,0.685594639865997,0.667483569121087,2.8938397
urban_events,24,w/o local verification,Ablation,UseVerification,0,1,19204,92,25,0.766747376916868,0.314548705383749,0.446093163035312,0.287078447963254,1,0.814526315789474,0.685451294616251,3.5144352
urban_events,24,w/o global expansion,Ablation,UseGlobalExpansion,0,1,19204,92,308,0.260532687651332,0.223391003460208,0.24053651266766,0.136710147382687,2.85,0.0898389095415117,0.776608996539792,1.5829342
urban_events,24,unit estimation weights,Ablation,UseWeights,0,1,19204,92,17,0.704600484261501,0.304861014108116,0.425583776141959,0.270312112955165,1,0.841695303550974,0.695138985891884,3.0887637
urban_events,24,unit support tests,Ablation,UseMultiplicitySupport,0,1,19204,92,115,0.969652945924132,0.32947564721369,0.491832807958407,0.326112920738328,1.41176470588235,0.771766272681871,0.67052435278631,2.7422833
urban_events,25,Full LLGD,Full,-,NaN,1,8820,101,38,0.63643331630046,0.482939123691353,0.549162257495591,0.378513903662057,1,0.625050180650341,0.517060876308647,0.7615765
urban_events,25,w/o weighted support,Ablation,UseWeights,0,1,8820,101,228,0.920797138477261,0.472346002621232,0.624393624393624,0.453904282115869,1.84848484848485,0.323251942286348,0.527653997378768,0.8194213
urban_events,25,w/o local verification,Ablation,UseVerification,0,1,8820,101,52,0.52248339294839,0.482652820391787,0.501778922831554,0.334916475597773,1,0.506112469437653,0.517347179608213,0.7674925
urban_events,25,w/o global expansion,Ablation,UseGlobalExpansion,0,1,8820,101,72,0.100408788962698,0.298859315589354,0.150315547905909,0.0812655086848635,3,0.0661577608142494,0.701140684410646,0.6582145
urban_events,25,unit estimation weights,Ablation,UseWeights,0,1,8820,101,37,0.517629024016352,0.49246475449684,0.504733432984554,0.337554148617128,1,0.537018756169793,0.50753524550316,0.71828
urban_events,25,unit support tests,Ablation,UseMultiplicitySupport,0,1,8820,101,246,0.917220235053654,0.469035798275412,0.620677731673582,0.449987465530208,1.72413793103448,0.328690807799443,0.530964201724588,0.8644423
urban_events,26,Full LLGD,Full,-,NaN,1,6624,86,19,0.0957642725598527,0.164556962025316,0.121071012805588,0.0644361833952912,1,0.0336538461538461,0.835443037974684,0.4109632
urban_events,26,w/o weighted support,Ablation,UseWeights,0,1,6624,86,285,0.838858195211786,0.344879803142154,0.488799463447351,0.323451091780579,1.5952380952381,0.231064763995609,0.655120196857846,0.8164552
urban_events,26,w/o local verification,Ablation,UseVerification,0,1,6624,86,26,0.104972375690608,0.168639053254438,0.129398410896708,0.0691747572815534,1,0.0526315789473685,0.831360946745562,0.3919244
urban_events,26,w/o global expansion,Ablation,UseGlobalExpansion,0,1,6624,86,39,0.0547882136279926,0.149874055415617,0.0802427511800405,0.0417983842641377,2,0,0.850125944584383,0.424488
urban_events,26,unit estimation weights,Ablation,UseWeights,0,1,6624,86,20,0.0962246777163904,0.164826498422713,0.121511627906977,0.0646858557722067,1,0.0334928229665071,0.835173501577287,0.4589289
urban_events,26,unit support tests,Ablation,UseMultiplicitySupport,0,1,6624,86,277,0.8402394106814,0.343045112781955,0.48718633208756,0.322039880007058,2.05714285714286,0.221369863013699,0.656954887218045,0.7903168
urban_events,27,Full LLGD,Full,-,NaN,1,2723,66,15,0.191330343796712,0.274089935760171,0.225352112676056,0.126984126984127,1,0.0546875,0.725910064239829,0.1937982
urban_events,27,w/o weighted support,Ablation,UseWeights,0,1,2723,66,111,0.62780269058296,0.234113712374582,0.341047503045067,0.205580029368576,1.25,0.147619047619048,0.765886287625418,0.2789006
urban_events,27,w/o local verification,Ablation,UseVerification,0,1,2723,66,18,0.191330343796712,0.20253164556962,0.196771714066103,0.109121909633419,1,0.0546875,0.79746835443038,0.1554423
urban_events,27,w/o global expansion,Ablation,UseGlobalExpansion,0,1,2723,66,22,0.130044843049327,0.294915254237288,0.180497925311203,0.0992018244013683,4,0,0.705084745762712,0.1703349
urban_events,27,unit estimation weights,Ablation,UseWeights,0,1,2723,66,18,0.191330343796712,0.294930875576037,0.232094288304624,0.131282051282051,1,0.0546875,0.705069124423963,0.1882821
urban_events,27,unit support tests,Ablation,UseMultiplicitySupport,0,1,2723,66,115,0.642750373692078,0.233188720173536,0.342220453641066,0.206433029284686,1.45454545454545,0.144186046511628,0.766811279826464,0.3145646
urban_events,28,Full LLGD,Full,-,NaN,1,10986,88,44,0.238493723849372,0.402751952398661,0.299585062240664,0.176183504148365,1,0.116343490304709,0.597248047601339,0.775949
urban_events,28,w/o weighted support,Ablation,UseWeights,0,1,10986,88,354,0.932393745870954,0.439530779611751,0.597431917595598,0.425955734406439,1.95454545454545,0.233349078885215,0.560469220388249,0.9811173
urban_events,28,w/o local verification,Ablation,UseVerification,0,1,10986,88,59,0.292887029288703,0.400964727163099,0.338508526342581,0.203737745098039,1,0.0834586466165413,0.599035272836901,0.6215078
urban_events,28,w/o global expansion,Ablation,UseGlobalExpansion,0,1,10986,88,96,0.134992292446598,0.340744858254586,0.193375394321767,0.107036843024271,3.4,0.00163132137030997,0.659255141745414,0.8545818
urban_events,28,unit estimation weights,Ablation,UseWeights,0,1,10986,88,30,0.550979960361154,0.389416342412451,0.456319533102316,0.295604914933837,1.14285714285714,0.583932853717026,0.610583657587549,1.1383049
urban_events,28,unit support tests,Ablation,UseMultiplicitySupport,0,1,10986,88,282,0.952653600528518,0.439187817258883,0.601209089013967,0.429806259314456,2.2258064516129,0.361072584373555,0.560812182741117,0.9641092
urban_events,29,Full LLGD,Full,-,NaN,1,17020,97,19,0.978679786797868,0.448178745775441,0.61481004507405,0.44384529564894,1,0.850160592096076,0.551821254224559,3.4388187
urban_events,29,w/o weighted support,Ablation,UseWeights,0,1,17020,97,202,0.968976356430231,0.445996099893062,0.610838287240458,0.43971719176383,1.20689655172414,0.630465444287729,0.554003900106938,2.3403626
urban_events,29,w/o local verification,Ablation,UseVerification,0,1,17020,97,109,0.68976356430231,0.520846233230134,0.593520315164344,0.421989966555184,1.375,0.320982762036854,0.479153766769866,1.0676541
urban_events,29,w/o global expansion,Ablation,UseGlobalExpansion,0,1,17020,97,244,0.299166324996583,0.436926147704591,0.355155350044617,0.215920299861906,3.57692307692308,0.0621288259479215,0.563073852295409,1.6158914
urban_events,29,unit estimation weights,Ablation,UseWeights,0,1,17020,97,24,0.72529725297253,0.463331587218439,0.56544669969634,0.394162210338681,1,0.815903523648012,0.536668412781561,2.4590842
urban_events,29,unit support tests,Ablation,UseMultiplicitySupport,0,1,17020,97,39,0.991936586032527,0.441349954393433,0.610891339112869,0.439772176442075,1,0.930559382750069,0.558650045606567,3.419677
urban_events,30,Full LLGD,Full,-,NaN,1,7480,84,18,0.168877833056938,0.375076734192756,0.232894987611969,0.131794650560828,1,0.453355155482815,0.624923265807244,0.4743243
urban_events,30,w/o weighted support,Ablation,UseWeights,0,1,7480,84,216,0.907407407407407,0.527643844423015,0.667276422764228,0.500686289461644,1.70967741935484,0.292415473652147,0.472356155576985,0.7284118
urban_events,30,w/o local verification,Ablation,UseVerification,0,1,7480,84,27,0.451077943615257,0.573839662447257,0.505106778087279,0.337888198757764,1,0.46078431372549,0.426160337552743,0.4103355
urban_events,30,w/o global expansion,Ablation,UseGlobalExpansion,0,1,7480,84,46,0.0635710337202875,0.237603305785124,0.100305276929786,0.0528007346189164,2,0,0.762396694214876,0.4734275
urban_events,30,unit estimation weights,Ablation,UseWeights,0,1,7480,84,19,0.145936981757877,0.348745046235139,0.20576773187841,0.114682884448306,1,0.215909090909091,0.651254953764861,0.4818069
urban_events,30,unit support tests,Ablation,UseMultiplicitySupport,0,1,7480,84,233,0.909342177998894,0.52197366333492,0.663239592782986,0.496154426180063,1.96774193548387,0.314589665653495,0.47802633666508,0.6932764
office_spiral_events,1,Full LLGD,Full,-,NaN,1,18073,81,118,0.674351585014409,0.332229058211074,0.445149017121116,0.286296900489396,1.09090909090909,0.223646723646724,0.667770941788926,1.493414
